date;btc;eth;ltc;xrp;bric;sp500;eurostoxx;nasdaq;bond_europe;bond_us;bond_eur;eur;gbp;chf;jpy;gold;wti;grain;metal;vix
15/01/2018;-0.0116;0.0146;-0.0174;-0.1942;-0.0031;-0.0018;-0.0002;-0.0026;-0.0003;0.0003;-0.0003;0.0051;0.0047;0.0045;0.0045;0.0018;-0.0044;0.0007;-0.0028;0.0712
12/01/2018;0.042;0.0975;0.0321;0.0451;0.0091;0.0067;0.0048;0.0068;0.0009;-0.0003;0.0011;0.014;0.0139;0.0087;0.0021;0.0114;0.0078;-0.0097;0.0041;0.0279
11/01/2018;-0.1106;-0.0837;-0.0882;-0.0102;0.0008;0.007;-0.004;0.0081;-0.003;0.0013;-0.0022;0.007;0.0023;0.0025;0.0014;0.0042;0.0036;-0.0024;-0.0015;0.0061
10/01/2018;0.0256;-0.0344;0.014;-0.0639;-0.0021;-0.0011;-0.0036;-0.0014;-0.0015;0.0001;-0.0009;0.0009;-0.0024;0.005;0.0109;0.0031;0.0096;-0.0011;0.0089;-0.0261
09/01/2018;-0.0386;0.1237;-0.0347;-0.1582;0.0004;0.0013;0.0018;0.0009;-0.0026;-0.003;-0.0021;-0.0025;-0.0021;-0.0062;0.004;-0.0057;0.0197;0.0048;-0.0078;0.0572
08/01/2018;-0.1388;0.1408;0.0257;-0.215;0.0066;0.0017;0.0024;0.0029;0.0021;0.0001;0.001;-0.0052;-0.0002;-0.0024;-0.0002;0.0006;0.0047;-0.0081;-0.0011;0.032
05/01/2018;0.1109;0.017;0.0322;-0.048;0.0066;0.007;0.0108;0.0083;0.0012;-0.0011;0.0004;-0.0032;0.0015;-0.0002;-0.0028;-0.0026;-0.0092;-0.0012;-0.0131;0
04/01/2018;0.0259;0.0187;-0.0164;0.0285;0.011;0.004;0.0167;0.0018;0.0001;-0.0004;0.0008;0.0044;0.0026;0.0023;-0.0021;0.0074;0.0061;-0.0039;0.0083;0.0076
03/01/2018;0.0145;0.0848;-0.0412;0.2264;0.0057;0.0064;0.0056;0.0083;0.0019;0.0011;0.0016;-0.0037;-0.0055;-0.0054;-0.002;-0.0033;0.0207;0.0035;-0.0108;-0.0656
02/01/2018;0.0926;0.1351;0.1101;0.037;0.0262;0.0041;-0.002;0.0074;-0.0015;-0.0014;-0.0011;0.0039;0.0064;0.0033;0.0034;0.0056;-0.0004;0.0044;-0.0001;-0.063
01/01/2018;-0.0706;0.025;-0.0694;0.0783;-0.0016;0.0041;-0.002;0.0075;-0.0015;-0.0014;-0.0011;0.0006;-0.0007;-0.0004;0.0002;0.0056;-0.0004;0.0044;-0.0001;-0.0592
29/12/2017;0.0034;0.0222;-0.0179;0.4353;0.0019;-0.0052;-0.0058;-0.0068;-0.0005;0.0014;-0.0014;0.0052;0.0052;0.0041;0.0016;0.006;0.0096;-0.0003;-0.0036;0.0811
28/12/2017;-0.081;-0.0344;-0.0852;0.0212;0.0044;0.0018;-0.0073;0.0016;-0.0023;-0.0007;-0.0026;0.0046;0.0032;0.008;0.0043;0.0061;0.0033;-0.005;0.0094;-0.0281
27/12/2017;-0.0164;-0.0143;-0.0513;0.1625;0.0002;0.0008;-0.0003;0.0004;0.0005;0.0031;0.0004;0.0025;0.0019;0.0032;-0.001;0.0032;-0.0055;0.0047;0.0175;0.0212
26/12/2017;0.1379;0.0104;0.0468;0.0606;-0.0002;-0.0005;-0.0003;-0.0017;0.0005;0.0007;0.0004;-0.001;0.0002;0.0007;0.0001;0.0035;0.0126;0.0009;0;0.0172
25/12/2017;0.014;0.1265;0.0314;-0.0177;0;-0.0005;-0.0003;-0.0017;0.0005;0.0007;0.0004;0.0007;0.0006;-0.0019;0.0003;0.0035;0.0127;0.0009;0;0.0175
22/12/2017;-0.1332;-0.1961;-0.1809;-0.0429;0.0056;-0.0005;-0.0049;-0.0008;0.0012;-0.0002;0.0001;-0.001;-0.0017;0.0001;0.0003;0.006;0.0019;-0.0005;0.0102;0.0287
21/12/2017;-0.0507;0.0024;0.009;0.4276;0.0088;0.002;0.0051;0.0006;-0.0004;0.0012;0;0.0003;0.0007;-0.0016;0.0006;0.0008;0.0046;0.003;0.0069;-0.0103
20/12/2017;-0.067;-0.0094;-0.1073;-0.0195;-0.0007;-0.0008;-0.0083;-0.0004;-0.0032;-0.0019;-0.0024;0.0026;-0.0007;-0.002;-0.0045;0.0031;0.0109;0.0042;0.0107;-0.0314
19/12/2017;-0.0725;0.0397;-0.0228;0.0164;0.0031;-0.0032;-0.0076;-0.0044;-0.0048;-0.0036;-0.0038;0.0049;0.0001;0.0007;-0.0029;-0.0004;0.0052;-0.0016;0.0055;0.0511
18/12/2017;0.0765;0.1493;0.1784;0.029;0.0081;0.0053;0.0136;0.0084;0.0008;-0.0016;0.0002;0.0028;0.0047;0.0048;0.0006;0.0046;-0.0024;-0.0005;0.0041;0.0116
15/12/2017;0.0667;-0.0165;0.0707;-0.1336;-0.0048;0.0089;0.0012;0.0116;-0.0005;-0.0002;0.0006;-0.0025;-0.0083;-0.0012;-0.0019;0.0028;0.0045;-0.0015;0.0124;-0.1076
14/12/2017;0.0095;-0.0099;-0.08;0.6069;-0.0014;-0.0041;-0.0072;-0.0028;0.0014;0.0006;0;-0.0041;0.0008;-0.0039;0.0012;-0.002;0.0077;-0.0027;0.0108;0.03
13/12/2017;-0.0596;0.0759;-0.0438;0.232;0.0053;-0.0005;-0.0052;0.002;-0.0005;0.0031;-0.0009;0.0071;0.0076;0.0062;0.0089;0.0088;-0.0095;0.0069;0.0033;0.0259
12/12/2017;0.0279;0.2347;0.3893;0.3948;-0.0093;0.0015;0.0051;-0.0019;-0.0009;-0.0004;-0.0017;-0.0023;-0.0017;0.0004;0.0001;0.002;-0.0148;-0.0053;-0.0001;0.0602
11/12/2017;0.0219;0.1219;0.5398;-0.0017;0.0126;0.0032;-0.0026;0.0051;0.0004;-0.0002;0.0002;-0.0003;-0.0037;0.0007;-0.0008;-0.0052;0.0109;-0.0105;0.0125;-0.0254
08/12/2017;-0.0772;0.0486;0.2392;0.1235;0.0134;0.0055;0.0051;0.004;-0.0004;0;-0.0002;0;-0.0063;0.0017;-0.0034;0.001;0.0117;-0.0013;0.0002;-0.0588
07/12/2017;0.2251;0.0135;-0.0207;-0.0427;0.0023;0.0029;0.0032;0.0054;0.0002;-0.0021;0.0005;-0.002;0.006;-0.0045;-0.007;-0.0129;0.013;-0.0072;-0.0018;-0.0813
06/12/2017;0.1817;-0.0778;-0.0202;-0.0567;-0.012;-0.0001;-0.0025;0.0021;0.0011;0.0013;0.0009;-0.0025;-0.0037;-0.0026;0.0027;-0.0019;-0.0292;-0.0086;-0.006;-0.0277
05/12/2017;0.022;-0.0148;-0.0178;-0.0299;-0.0064;-0.0037;-0.0016;-0.0019;0.001;0.0013;0.0008;-0.0034;-0.0027;-0.0024;-0.0017;-0.0082;0.0026;0.0012;-0.026;-0.0304
04/12/2017;0.0602;0.0078;0.0516;-0.0084;0.0029;-0.0011;0.0137;-0.0106;-0.0018;-0.0006;-0.0013;-0.0025;0.0002;-0.009;-0.0018;-0.0035;-0.0154;-0.0069;-0.0052;0.0216
01/12/2017;0.07;0.0425;0.114;0.019;-0.007;-0.002;-0.0119;-0.0038;0.0046;0.0028;0.0037;-0.0007;-0.0036;0.0075;0.0029;0.0044;0.0166;0.01;0.0154;0.0132
30/11/2017;0.0343;0.0448;0.0317;0.0316;-0.0188;0.0082;-0.0056;0.0072;0.0017;-0.0016;0.0013;0.0048;0.0086;0.001;-0.0054;-0.0067;0.0017;-0.0006;-0.0042;0.0528
29/11/2017;-0.0171;-0.1009;-0.1153;-0.2076;-0.0118;-0.0004;0.0018;-0.0128;-0.0006;-0.0018;-0.002;0.0006;0.0052;-0.0004;-0.004;-0.008;-0.012;0.0079;-0.007;0.0647
28/11/2017;0.0242;-0.0157;0.0472;0.1639;0.0014;0.0098;0.0054;0.0049;-0.0005;-0.0002;0.0002;-0.0049;0.0016;-0.0026;-0.0033;-0.0004;-0.0021;-0.002;-0.017;0.0161
27/11/2017;0.1736;0.0114;0.1611;0.0373;-0.0076;-0.0004;-0.0048;-0.0015;0.0008;0.0006;0.0012;-0.0029;-0.0014;-0.002;0.0036;0.0048;-0.0144;-0.0078;-0.0083;0.0205
24/11/2017;0.0264;0.1466;0.0629;0.0092;0.003;0.001;0.0026;0.0016;-0.0014;-0.0004;-0.0011;0.0069;0.0021;0.0022;-0.0026;-0.0024;0.0079;-0.004;0.0043;-0.0108
23/11/2017;-0.0264;0.0747;0.0183;0.0147;-0.0063;0.001;0.0026;0.0016;-0.0003;-0.0004;-0.0001;0.0025;-0.0012;0.0002;0;-0.0005;0.008;-0.004;0.0044;-0.0107
22/11/2017;0.0223;0.0547;0.0262;0.0237;0.0029;-0.0008;-0.0047;0.0007;-0.0001;0.0023;0.0001;0.0071;0.0065;0.0095;0.011;0.0089;0.0207;0.003;0.0074;0.0153
21/11/2017;-0.0159;-0.0174;-0.0312;-0.0233;0.0171;0.0065;0.005;0.0105;0.0015;0.0008;0.0015;0.0004;0.0003;0.0021;0.0016;0.0029;0.0131;0.0018;0.0071;-0.0903
20/11/2017;0.0618;0.0983;0.067;0.0524;0.0038;0.0013;0.0039;0.0012;0.0025;-0.0005;0.0009;-0.0048;0.0015;-0.0046;-0.0045;-0.0121;-0.0082;-0.0025;0.001;-0.0707
17/11/2017;-0.0209;0.0044;-0.0504;-0.0023;0.0093;-0.0026;-0.0049;-0.0015;0.0005;0.0004;0.0006;0.0017;0.0015;0.0053;0.0083;0.0108;0.0252;0.0159;0.0063;-0.0285
16/11/2017;0.0733;-0.0073;0.1075;0.0643;0.0159;0.0082;0.0054;0.0129;0.0008;-0.001;-0.0001;-0.0018;0.0018;-0.0057;-0.0016;0.0003;-0.0034;-0.0034;-0.006;-0.1102
15/11/2017;0.0975;-0.0127;0.018;0.0148;-0.0093;-0.0055;-0.003;-0.0047;0.0005;0.0019;0.0005;-0.0006;0.0005;0.0009;0.0051;-0.0016;-0.0067;-0.0033;0.0031;0.1248
14/11/2017;0.0116;0.0639;0.0206;0.0309;-0.0097;-0.0023;-0.0051;-0.0029;-0.0006;0.0009;0.001;0.0112;0.0037;0.007;0.0015;0.0015;-0.0189;-0.0053;-0.0203;0.0078
13/11/2017;-0.0089;0.0567;0.0355;-0.0148;-0.0034;0.001;-0.0054;0.001;-0.0013;0.0001;0.0001;0.0002;-0.0061;-0.0004;-0.0008;0.0025;0.0004;-0.01;0.0094;0.0184
10/11/2017;-0.0764;-0.0698;-0.0812;-0.0519;-0.0034;-0.0009;-0.0052;0.0001;-0.0017;-0.0036;-0.0015;0.002;0.0039;-0.002;-0.0006;-0.0078;-0.0075;0.0055;0.0007;0.0725
09/11/2017;-0.0433;0.0375;0.0268;0.0002;0.0019;-0.0038;-0.0117;-0.0058;-0.0043;-0.0011;-0.0038;0.004;0.0022;0.0062;0.0035;0.0029;0.0063;-0.0097;-0.0078;0.071
08/11/2017;0.0432;0.0477;0.0205;0.0331;0.0015;0.0014;-0.001;0.0031;-0.0003;-0.001;-0.0005;0.0007;-0.0038;-0.0002;0.0013;0.0047;-0.0068;0.001;0.0001;-0.0112
07/11/2017;0.0172;-0.0143;0.1054;0.021;0.0043;-0.0002;-0.0064;-0.0028;0.0019;0.0004;0.0016;-0.002;-0.0004;-0.0025;-0.0026;-0.0052;-0.0026;-0.0024;-0.019;0.0508
06/11/2017;-0.026;-0.0226;-0.0181;-0.0103;0.0079;0.0013;-0.0021;0.0032;0.0025;0.0013;0.0013;0.0002;0.0072;0.0031;0.0031;0.0094;0.0303;0.0054;0.0049;0.028
03/11/2017;0.0181;0.0617;0.026;0.011;0;0.0031;0.0003;0.0073;0.0008;0.0002;0.0003;-0.0043;0.0014;-0.0011;0.0001;-0.0049;0.02;-0.006;-0.0008;-0.0829
02/11/2017;0.045;-0.0147;0.0289;0.0587;-0.002;0.0002;-0.0023;-0.0002;-0.002;0.0014;0;0.0034;-0.0141;0.0039;0.0009;0.0012;0.0044;0.0114;-0.0051;-0.0268
01/11/2017;0.0452;-0.0475;-0.0472;-0.0326;0.0089;0.0016;0.0064;-0.0017;0.0002;-0.0001;0.0002;-0.0023;-0.0029;-0.0056;-0.0048;0.0025;-0.0015;0.0042;0.0139;0.002
31/10/2017;0.0536;-0.0061;-0.0114;-0.0107;0.0013;0.0009;0.0032;0.0043;0.0014;-0.0003;0.0009;-0.0004;0.0057;-0.0034;-0.0041;-0.0038;0.0042;-0.008;0.0034;-0.031
30/10/2017;0.0587;0.0341;0.019;-0.0004;0.0005;-0.0032;0.0027;-0.0003;0.0028;0.0031;0.0025;0.0037;0.0061;0.0035;0.0044;0.0023;0.0046;-0.0027;0.0028;0.069
27/10/2017;-0.0212;0.003;-0.0074;-0.0041;0.0025;0.008;0.0041;0.0218;0.0035;0.0016;0.0022;-0.0037;-0.0025;-0.0001;0.0028;0.005;0.0237;-0.004;-0.0177;-0.1424
26/10/2017;0.0264;-0.0047;-0.0134;-0.0048;-0.0057;0.0013;0.0127;-0.0011;0.0024;-0.0004;0.0023;-0.0138;-0.0076;-0.008;-0.0023;-0.0083;0.0088;-0.0048;-0.0004;0.0062
25/10/2017;0.0398;-0.0014;0.0094;-0.0099;0.0036;-0.0047;-0.0053;-0.0052;-0.0001;-0.0018;-0.0001;0.0044;0.0097;0.0014;0.0015;0.0007;-0.0055;-0.0033;0.0039;0.0063
24/10/2017;-0.0705;0.0389;0.0188;0.0482;-0.0035;0.0016;0.0005;0.0018;-0.0035;-0.0013;-0.002;0.001;-0.0049;-0.0062;-0.0042;-0.0044;0.0109;0.001;0.0064;0.0081
23/10/2017;-0.0136;-0.0578;-0.094;-0.0669;-0.0055;-0.004;0.001;-0.0064;0.0022;0.0009;0.0015;-0.003;0.0006;-0.0007;0.0009;0.0014;0.0083;0.0162;0.0061;0.1047
20/10/2017;0.0517;-0.0133;0.0098;-0.0216;0.0057;0.0051;0.0008;0.0036;-0.0024;-0.0026;-0.0026;-0.0058;0.0024;-0.0081;-0.0088;-0.0075;0.0035;-0.0124;-0.0043;-0.008
19/10/2017;0.0209;-0.02;-0.0164;-0.0155;-0.0144;0.0003;-0.0049;-0.0029;0;0.0009;0.0002;0.0055;-0.0035;0.0055;0.0035;0.007;-0.0145;0.003;0.0023;-0.002
18/10/2017;-0.0026;-0.0087;0.0208;-0.0601;0.0028;0.0007;0.0033;0.0001;-0.0022;-0.0021;-0.0017;0.0018;0.0011;-0.0033;-0.0065;-0.0031;0.0031;-0.0055;-0.0027;-0.0236
17/10/2017;-0.0212;-0.0501;-0.0829;-0.0991;-0.0068;0.0007;0.0004;-0.0001;0.0007;0.0005;0.0009;-0.0025;-0.0046;-0.0029;0;-0.0083;0.0002;-0.0035;-0.0124;0.0396
16/10/2017;0.0138;-0.016;0.0837;-0.0165;0.0075;0.0017;0.0005;0.0028;0.0022;-0.0013;0.0018;-0.002;-0.0026;-0.0009;-0.0032;-0.0062;0.0081;-0.0071;0.0146;0.0307
13/10/2017;0.0361;0.1078;-0.0114;0.0475;0.0041;0.0009;-0.0003;0.0022;0.0041;0.0022;0.0023;-0.0008;0.0017;0.0008;0.004;0.0078;0.0167;0.0134;-0.0024;-0.0307
12/10/2017;0.1209;0.0022;0.1665;-0.0625;0.0006;-0.0017;-0.0005;-0.0018;0.0005;0.001;0.001;-0.0024;0.0029;-0.0021;0.0019;0.0015;-0.0137;0.0089;0.0104;0.0061
11/10/2017;0.0093;0.0119;0.0033;0.0141;-0.0017;0.0018;0.0024;0.0025;-0.001;0.0001;-0.0001;0.0043;0.0015;0.0019;-0.0004;0.0029;0.0074;-0.0054;-0.0041;-0.0231
10/10/2017;0.0021;0.0083;0.0111;0.0348;0.0082;0.0023;-0.0032;0.0011;-0.0002;0.0008;-0.0002;0.0058;0.0046;0.0047;0.0021;0.0031;0.0267;-0.0009;0.0076;-0.0245
09/10/2017;0.0878;-0.037;-0.0383;0.0732;-0.0032;-0.0018;0.002;-0.0016;0.0022;0.0008;0.0015;0.0009;0.0058;-0.0018;-0.0003;0.0058;0.0059;-0.0077;0.0044;0.0681
06/10/2017;0.0097;0.0421;0.0087;-0.0126;0.0021;-0.0011;-0.0028;0.0007;-0.0015;-0.001;-0.0004;0.0016;-0.004;0.0003;0.0015;0.0066;-0.03;0.0038;-0.009;0.0488
05/10/2017;0.0231;0.0109;0.0052;0.0985;0.0003;0.0056;0.0052;0.0077;-0.001;-0.001;0.0005;-0.0041;-0.0098;-0.0033;-0.0006;-0.0052;0.0161;0.0032;0.0122;-0.0468
04/10/2017;-0.0206;0.0007;-0.0183;0.0548;0.0062;0.0012;-0.003;0.0004;0.0001;-0.0001;-0.0001;0.0013;0.0008;-0.0015;0.0008;0.0025;-0.0088;-0.0051;0.0061;0.0125
03/10/2017;-0.021;-0.017;-0.0195;0.0032;0.0237;0.0022;0.0008;0.0023;-0.0016;0.0005;-0.0007;0.0009;-0.0029;0.0012;-0.0007;0.0004;-0.0032;-0.0003;0.0109;0.0063
02/10/2017;0.0575;0.0204;0.0143;0.0458;0.0009;0.0039;0.0022;0.0032;0.0003;0;0.0002;-0.0069;-0.0091;-0.0067;-0.0021;-0.0068;-0.0213;-0.0099;0.0038;-0.0063
29/09/2017;-0.0028;-0.026;-0.0276;-0.013;0.0092;0.0037;0.0087;0.0066;0.0003;0;0.0009;0.0024;-0.0033;0.0019;-0.0016;-0.0059;0.0021;-0.0003;-0.0056;-0.0042
28/09/2017;-0.0062;-0.0242;-0.0397;-0.0359;-0.0062;0.0012;0.0024;0;-0.0004;0.0008;-0.0004;0.0035;0.0041;0.002;0.0043;0.0035;-0.0112;-0.0082;0.0083;-0.033
27/09/2017;0.0762;0.0641;0.0878;0.0883;0.0021;0.0041;0.0053;0.0114;-0.0024;-0.0037;-0.0022;-0.0041;-0.0053;-0.0035;-0.0053;-0.0087;0.005;0.0082;0.0003;-0.0299
26/09/2017;-0.0086;-0.0169;-0.0006;0.0252;-0.0036;0.0001;-0.0004;0.0015;0;-0.0002;-0.0007;-0.0047;-0.0006;-0.0022;-0.0046;-0.0129;-0.0065;-0.0043;-0.006;-0.0039
25/09/2017;0.0782;0.1008;0.0701;0.0449;-0.0213;-0.0022;-0.001;-0.0088;0.0034;0.0022;0.0023;-0.0087;-0.0028;0.0031;0.0025;0.0103;0.0303;-0.0001;0.0006;0.0626
22/09/2017;-0.0001;0.0219;0.0313;0.0102;-0.0068;0.0006;0.0005;0.0007;-0.0008;0.0008;-0.0001;0.0008;-0.0056;0.0012;0.0043;0.0047;0.0022;0.0056;-0.0102;-0.0083
21/09/2017;-0.073;-0.0929;-0.1042;-0.0584;-0.0039;-0.0031;0.004;-0.0052;-0.0006;0.0002;-0.0011;0.0041;0.0063;-0.0008;-0.0025;-0.0076;0.0028;0.0024;-0.0049;-0.0113
20/09/2017;-0.0049;0.0033;-0.0212;-0.0107;0.003;0.0006;-0.0016;-0.0008;0.0008;-0.0014;0.0005;-0.0085;-0.0006;-0.0076;-0.0054;-0.0077;0.0186;0.0083;0.011;-0.0401
19/09/2017;-0.0351;-0.0371;-0.0497;-0.0306;-0.0022;0.0011;0.0013;0.001;-0.0003;-0.0001;0.0009;0.0033;0.0006;-0.0008;-0.0002;0.0028;-0.0087;-0.0045;0.0071;0.003
18/09/2017;0.1112;0.1586;0.1414;0.0453;0.0115;0.0015;0.0032;0.001;-0.0007;-0.001;-0.0003;0.0008;-0.0073;-0.0023;-0.0067;-0.0097;0.0004;-0.0077;0.0059;-0.002
15/09/2017;0.1423;0.1577;0.1479;0.0996;0.0024;0.0018;-0.0031;0.003;-0.0004;0;-0.0009;0.0022;0.0144;0.0038;-0.0053;-0.0072;0;0.0027;0.0007;-0.0262
14/09/2017;-0.2075;-0.2589;-0.3952;-0.2013;-0.0009;-0.0011;0.0009;-0.0048;0.0006;0.0003;-0.0007;0.0029;0.0141;0.0011;0.0022;0.0056;0.0119;0.0069;-0.0065;-0.0057
13/09/2017;-0.062;-0.0505;-0.0397;-0.0416;0.0008;0.0008;0.003;0.0009;-0.0003;-0.0008;-0.0003;-0.0069;-0.0054;-0.0044;-0.0029;-0.0071;0.0219;0.0041;-0.0171;-0.0076
12/09/2017;-0.0073;-0.0105;-0.0278;-0.0243;0.0043;0.0034;0.005;0.0034;-0.0029;-0.0017;-0.0031;0.0012;0.0091;-0.0038;-0.007;0.0032;0.0033;-0.0036;-0.0019;-0.0141
11/09/2017;-0.0161;-0.0067;-0.0262;0.0137;0.0127;0.0108;0.0137;0.0113;-0.0007;-0.0029;-0.0005;-0.0069;-0.0028;-0.0128;-0.0143;-0.0142;0.0123;-0.0027;0.0098;-0.1218
08/09/2017;-0.0841;-0.1053;-0.1464;-0.0557;-0.0001;-0.0015;0;-0.0059;-0.0008;-0.0003;-0.0014;0.0011;0.0075;0.0067;0.0056;-0.002;-0.0333;-0.0001;-0.0235;0.0482
07/09/2017;0.0006;-0.0148;-0.0206;-0.0113;0.0049;-0.0002;0.004;0.0007;0.0021;0.0024;0.0025;0.0089;0.0044;0.0063;0.0071;0.0112;-0.0014;-0.0131;0.0013;-0.0069
06/09/2017;0.0492;0.066;0.1166;0.0498;0.0015;0.0031;0.0038;0.0028;0;-0.0019;-0.0007;0.0003;0.0008;-0.0013;-0.0037;-0.0041;0.0102;0.0057;0.0002;-0.0503
05/09/2017;0.0326;0.0586;0.0891;0.0487;0.0015;-0.0038;-0.0027;-0.0047;0.003;0.0022;0.0019;0.0015;0.0079;0.003;0.0081;0.0044;0.0142;0.0063;-0.0031;0.0898
04/09/2017;-0.1439;-0.2728;-0.2772;-0.1925;-0.0058;-0.0038;-0.004;-0.0047;0.0002;0.0022;0.001;0.003;-0.0015;0.007;0.0051;0.0065;0.0144;0.0063;-0.0031;0.0986
01/09/2017;0.0393;0.0122;0.1913;-0.0284;0.004;0.002;0.0065;0.001;-0.0003;-0.0018;-0.0013;-0.0042;0.0016;-0.0063;-0.0025;0.0029;0.0013;0.0015;0.0084;-0.0444
31/08/2017;0.0298;0.012;0.102;0.1144;0.0015;0.0057;0.0052;0.0094;0.0004;0.0014;0.0003;0.0022;0.0004;0.0051;0.0024;0.0098;0.0273;0.0211;0.0096;-0.0578
30/08/2017;-0.003;0.0209;0.0157;0.0423;0.0102;0.0046;0.0046;0.0105;-0.0003;-0.0002;-0.0009;-0.0074;0.0005;-0.0084;-0.0045;-0.0005;-0.0104;-0.0042;-0.0043;-0.0419
29/08/2017;0.0438;0.0638;0.0129;-0.0268;-0.0039;0.0008;-0.0096;0.003;0.0007;0.0007;0.0012;-0.0006;-0.0012;-0.0003;-0.0044;-0.0007;-0.0028;-0.0024;0.0163;0.033
28/08/2017;0.0025;0.0466;0.1976;0.0302;-0.002;0.0005;-0.0051;0.0028;0.0007;0.0006;0.0012;0.0046;0.004;0.0011;0.0009;0.0144;-0.0275;-0.0093;0;0.0035
25/08/2017;0.0085;0.0192;0.0195;-0.0052;0.0022;0.0017;-0.0018;-0.0009;0.0001;0.0011;-0.0002;0.0105;0.0063;0.0095;0.0018;0.0038;0.0092;-0.0033;-0.0116;-0.0809
24/08/2017;0.0432;0.0252;-0.0592;-0.1198;0.0065;-0.0021;0.0018;-0.0011;-0.0001;-0.001;-0.0005;-0.0007;0.0001;-0.0001;-0.0047;-0.0035;-0.0205;0.0071;0.0098;-0.0016
23/08/2017;0.0124;0.0086;0.1306;0.031;0.0037;-0.0035;-0.0049;-0.003;-0.0001;0.0021;0.0008;0.0038;-0.0019;0.003;0.0048;0.0046;0.016;-0.0041;0.0015;0.0763
22/08/2017;0.0244;-0.0214;-0.0256;0.2206;0.0104;0.0099;0.0093;0.0135;-0.0013;-0.0014;-0.001;-0.0045;-0.0059;-0.0067;-0.0054;-0.0053;0.0057;-0.0093;0.001;-0.1502
21/08/2017;-0.0389;0.0843;0.0139;0.1889;0.0047;0.0012;-0.0066;-0.0005;0.0002;0.0008;0.0002;0.0046;0.0023;0.003;0.0021;0.006;-0.0238;-0.0078;0.0104;-0.078
18/08/2017;-0.0403;-0.0197;0.0739;0.0088;-0.0031;-0.0018;-0.0046;-0.0009;0.0008;0;0.0013;0.0032;0.0002;-0.0018;0.0033;-0.0031;0.0297;0.0041;-0.0003;-0.0866
17/08/2017;-0.0103;-0.0027;-0.0055;-0.0185;0.0008;-0.0156;-0.0065;-0.0196;0.0004;0.0012;0.0005;-0.0037;-0.0018;0.0029;0.0057;0.0039;0.0066;-0.0048;-0.0114;0.2811
16/08/2017;0.0455;0.0421;0.0192;-0.0049;0.0093;0.0014;0.0065;0.0019;-0.0002;0.0021;-0.0003;0.0027;0.0017;0.0069;0.0043;0.0091;-0.0163;-0.0084;0.0302;-0.0252
15/08/2017;-0.0337;-0.0349;-0.0559;-0.053;-0.0018;-0.0005;0.0033;-0.0011;-0.0021;-0.002;-0.0015;-0.0038;-0.0074;-0.0004;-0.0094;-0.0083;-0.0008;-0.0207;0.0056;-0.0238
14/08/2017;0.1695;-0.0288;-0.028;-0.0534;0.0139;0.01;0.0129;0.0133;-0.0004;-0.0006;-0.0005;-0.0035;-0.0038;-0.0106;-0.004;-0.0056;-0.0255;-0.0007;-0.0044;-0.2294
11/08/2017;0.0766;0.0429;0.0128;-0.0061;-0.0142;0.0013;-0.008;0.0064;0;0.0007;0.0009;0.0042;0.0028;0.0008;0.0001;0.0022;0.0047;0.0031;-0.0046;-0.0336
10/08/2017;0.0115;-0.0005;-0.032;-0.014;-0.0171;-0.0146;-0.0101;-0.0216;0.0005;0.0007;0.0002;0.0011;-0.0021;0.0012;0.0078;0.0072;-0.0198;-0.038;0.0012;0.3672
09/08/2017;-0.0229;-0.0025;-0.0128;-0.0513;-0.0044;-0.0004;-0.0135;-0.0028;0.0029;0.0018;0.002;0.0006;0.0009;0.0109;0.0024;0.0129;0.0079;0.0046;-0.0021;0.0136
08/08/2017;0.0121;0.0976;0.06;0.073;0.0036;-0.0024;0.0028;-0.0021;-0.0007;-0.0014;-0.0008;-0.0037;-0.0033;-0.0011;0.0038;0.0025;-0.0045;-0.0066;0.02;0.0987
07/08/2017;0.1543;0.1879;0.0527;0.0299;0.0102;0.0016;-0.0005;0.0051;0.0003;0.0006;0.0008;0.0019;-0.0004;-0.0003;-0.0004;-0.0008;-0.0038;0.016;0.0141;-0.01
04/08/2017;0.032;-0.0101;0.0137;-0.005;0.0034;0.0019;0.0118;0.0018;-0.0002;-0.002;-0.0009;-0.0082;-0.0075;-0.0045;-0.0058;-0.0077;0.0112;0.0003;0.0004;-0.0401
03/08/2017;0.0341;0.0242;0.0172;0.0086;-0.0022;-0.0022;0.002;-0.0035;0.0008;0.0017;0.0013;0.0012;-0.0064;0.0024;0.0062;0.0015;-0.0114;-0.0089;-0.0013;0.0154
02/08/2017;-0.0028;-0.0305;-0.0214;-0.0225;-0.0009;0.0005;-0.0052;0;-0.0011;-0.0003;0.0003;0.0046;0.0015;-0.0053;-0.0032;-0.0017;0.0087;0.0038;0.0053;0.0187
01/08/2017;-0.0562;0.1065;0.0005;0.0561;0.005;0.0024;0.0081;0.0023;0.0034;0.0023;0.0035;-0.0034;-0.0009;0.0013;-0.0011;-0.0005;-0.0203;-0.0275;-0.0036;-0.0167
31/07/2017;0.0233;0.0542;0.0577;0.0087;0.0071;-0.0007;-0.0053;-0.0042;0.0006;0;0.0007;0.0077;0.006;0.0019;0.0039;-0.0002;0.0092;-0.0098;0.0058;-0.0029
28/07/2017;0.0501;-0.0564;-0.037;-0.0443;0.0004;-0.0013;-0.0073;-0.0012;-0.0019;0.0014;-0.001;0.0063;0.0053;-0.0041;0.0052;0.0083;0.0136;0.0022;-0.0061;0.0176
